itemCode,yahooID,itemName,description,amzbulletpoint1,amzbulletpoint2,amzbulletpoint3,amzbulletpoint4,amzbulletpoint5
2DD25621,pine-bough-towel-ring,Pine Bough Towel Ring,"Delicate twigs and branches are adorned with realistic pinecones on the black-finished metal Pine Bough Towel Ring for natural charm.  Measures 6Â¼""W x 3""D x 11Â¼""H. ~",,,,,
2BG88413,boot-blocks-and-feathers-tissue-cube,Southwestern Feathers Tissue Box - OVERSTOCK,"Create effortless style in your western bathroom with the Southwestern Feathers Tissue Box, beautifully made with a vibrant geometric pattern and feathers. <ul><li>Hand painted carved resin</li> <li>5 1/6""W x 5 1/6""D x 6""H</li> </ul> ~ Ships from the manufacturer. Allow 1 week. Cannot express ship.",,,,,
2LHWR72SC,cowboy-lifestyle-shower-curtain,Cowboy Lifestyle Shower Curtain,"Digitally printed with fun typography in crisp, vibrant color, this polyester shower curtain brings ranch spirit to your bedroom. Machine wash.  Measures 71""W x 72""H. ~",,,,,
APCBS30,apcbs30,Barbed Wire Bath Hardware Set (4 pcs),"Hand-forged from steel with Old West blacksmithing techniques and given a clear-coat sealed rustic finish, the rugged Barbed Wire Bath Hardware Set makes a handsome addition to the bath.Â  Four piece set includes 30"" towel bar, 9"" toilet paper holder, 10"" hand towel bar and 7"" hook.Â  Mounting hardware included.Â  Made in the USA.  Various towel bar sizes and separate pieces are available on our website.  ~",,,,,
CARJB4115,western-paisley-beaumont-pocketbook-pillow,Western Paisley Beaumont Pocketbook Pillow,"A Black Forest Decor Exclusive - Rich brown, caramel and tan paisley woven chenille under a rugged distressed faux leather flap with a tied concho accent gives the Western Paisley Beaumont Pocketbook Pillow a sophisticated look.  Dry clean.  Measures 12""W x 16""L. ~",,,,,
CARJB5041,wyoming-bedskirt-king,Wyoming Bedskirt - King,"Exclusive - Colorful paisley in shades of tangerine, coral, gold and green meets brown faux leather in this western collection.  Machine wash; Dry clean pillows and Euro sham.  Dimensions available online.  Measures 76""W x 80""L x 15""H. ~",,,,,
CARJB5055,alpine-bear-euro-sham,Alpine Bear Euro Sham,"A Black Forest Decor Exclusive - Antique gold rivets add a rustic touch to the appealing olive green microsuede and chocolate faux leather Alpine Bear Euro Sham.  Dry clean.  Measures 27""W x 27""L. ~",,,,,
CFTWLWILD,mustangs-oversized-towel,Mustangs Oversized Towel,"In a colorful horse and horseshoe design, the 100% cotton Mustangs Oversized Towel brings western luxury to your bath. Machine wash. Measures 34""W x 64""L. ~",,,,,
BN73691310,saguaro-trail-southwest-valance,Saguaro Trail Southwest Valance,"A Lone Star Western Decor Exclusive - The tailored Saguaro Trail Southwest Valance dresses up your windows with southwest tapestry in soothing desert colors.  Handmade in the USA from imported materials.  Pattern placement will vary.  Dry clean.  Measures 52""W x 14""H with 1Â½"" rod pocket. ~",,,,,
CARJB3054,wyoming-concho-star-valance,Wyoming Concho Star Valance,"A Black Forest Decor Exclusive - Appliqued chocolate stars with tied conchos add western flair to the leather-textured brown microsuede Wyoming Concho Star Valance.  Dry clean.  Measures 54""W x 15""H with 3"" rod pocket. ~",,,,,
CFTWLBEARRDG,black-bear-diamond-oversized-towel,Black Bear Diamond Oversized Towel,"A Black Forest Decor exclusive - Perfect for your lake lodge, this 100% cotton towel features a bear and geometric design. Machine wash. 34âW x 64âL",,,,,
DS13518,antler-flatware-set-5-pcs,Antler Flatware Set (5 pcs),Exclusive - Create a rustic place setting with this stainless steel flatware with polyresin antler handles and silver-tone end caps. Five piece set. Hand wash. ~,,,,,
DS15041,pistol-smart-phone-holder,Pistol Smart Phone Holder,"Exclusive - Two classic pistols rest on a faux wood base with bullet accents on this polyresin holder that cradles your phone in western style. Measures 7""W x 4Â½""D x 7Â¼""H. ~",,,,,
DS15057,turquoise-feather-toothbrush-holder,Turquoise Feather Toothbrush Holder,"Raised feathers, cord and turquoise stones embellish a dark brown faux leather texture on these polyresin accessories. 5 1/4âW x 3 1/4âD x 4 2/3âH",,,,,
MWCFCBRF,black-bear-family-mountain-chair-cover,Black Bear Family Mountain Chair Cover,"A Black Forest Decor Exclusive - Transform your chairs into works of art with the acrylic/poly tapestry Black Bear Family Mountain Chair Cover depicting a black bear family by artist Greg Giordano.  Made in the USA.  Machine wash.  Measures 70""W x 90""L. ~",,,,,
PS5076,pinecone-drawer-pulls-set-of-6,Pinecone Drawer Pulls (Set of 6),"Exclusive - Bring woodland detail to your cabinetry with these figural polyresin pine sprig pulls. Screws for installation included. Measures 5""W x 1""D x 2""H each. ~",,,,,
RE1576,jq-wright-fishing-waste-basket,JQ Wright Fishing Waste Basket,"Vintage fishing artwork adorns the tin JQ Wright Fishing Waste Basket inside and out for the perfect finishing touch.  Measures 8""W x 7""D x 10Â½""H. ~",,,,,
RE570,bear-canoe-fishing-salt-and-pepper-shakers,Bear Canoe Fishing Salt & Pepper Shakers,"A joyous black bear in a birch bark canoe lands a catch on this hand-painted polyresin holder with glass salt and pepper shakers. Measures 7""W x 6""D x 5""H. ~",,,,,
RH13522,desert-jewel-accent-rug,Desert Jewel Accent Rug,Exclusive - Add southwest style underfoot with the 65% cotton/35% poly Desert Jewel Accent Rug with cotton backing. Spot clean. Measures 2'W x 3'L. ~,,,,,
WRWD24582,yellowstone-ii-tie-back,Yellowstone II Tie Back,"Create a tribal mood in your bedroom with the Yellowstone II Tie Back, enhanced with brown faux leather. <ul><li>100% polyester</li> <li>Brownstone faux leather</li> <li>3""W x 20""L</li> <li>Made in the USA</li> </ul> ~ Ships from the manufacturer. Allow 3 to 5 weeks. Cannot express ship.",,,,,
KE1772BLH,ke1772blh,Mojave Black Hand Towel,A Lone Star Western Decor Exclusive - 100% cotton in deep black sets off warm cocoa and sand southwest embroidery and blanket stitch trim on the luxurious Mojave Black Hand Towel that feels as great as it looks.Â  Poly/cotton design and trim.Â  Machine washable.Â  Measures 15âW x 30âH.  ~,,,,,
DS13110,pistol-toilet-brush,Pistol Toilet Brush,"Exclusive - Bring Wild West spirit to your cleaning with this polyresin set featuring a vintage pistol handle with plastic brush head and a spur and horseshoe holder. Measures 4""W x 6Â¼""D x 18Â¾""H. ~",,,,,
DS13615,bear-climbing-paper-towel-holder,Bear Climbing Paper Towel Holder,"Two bears on a mission for honey climb up this polyresin paper towel holder. 8 3/5""W x 8 1/2""D x 15 3/5""H",,,,,
DS15051,western-tooled-leather-lotion-pump,Western Tooled Leather Lotion Pump,"Featuring floral tooled leather patterns, sculpted rope trim and faux concho and stud details, these polyresin bath accessories offer classic cowboy style. 3âW x 3âD x 7 1/2âH",,,,,
YG16315,time-in-the-woods-wall-sign,Time in the Woods Wall Sign,"Exclusive - A simple, heartfelt expression is printed on multi-colored planks on this wood wall hanging for the perfect cabin accent. Measures 15Â½""W x Â½""D x 47Â¼""H. ~",,,,,
YG17815,wood-bear-lodge-sign,Wood Bear Lodge Sign,"This layered wood wall art with a bear silhouette and forest print adds comfort to your cabin. 28 1/4""W x 3/4""D x 19""H",,,,,
RE1091,cast-iron-spur-candleholder-set-2-pcs,Cast Iron Spur Candleholder Set (2 pcs),"A Lone Star Western Decor Exclusive - Bring an authentic western feel to your decor with the wall-mounted Cast Iron Spur Candleholder Set with a horseshoe and spur in a weathered rust finish.  Set of two measure 6""W x 9Â½""D x 12Â¾""H each. ~",,,,,
LKRA4670,antler-outlet-cover,Antler Outlet Cover,"The resin faux Antler Outlet Cover completes your rustic rooms.  Hardware included.  Measures 4""W x 1""D x 6""H. ~",,,,,
LKRA4670,antler-outlet-cover,Antler Outlet Cover,"The resin faux Antler Outlet Cover completes your rustic rooms.  Hardware included.  Measures 4""W x 1""D x 6""H. ~",,,,,
MUMMRCREF,forked-antler-curtain-rod-finials-set-of-2,Forked Antler Curtain Rod Finials (Set of 2),"Cast from real antlers, the resin Forked Antler Curtain Rod Finials are meticulously finished for authenticity.  Set of two.  All hardware included.  Fit standard size wood curtain rods.  Measure 5Â½""W x 1""D x 5""H each. ~",,,,,
PK15713,walk-in-the-woods-table-runner-54-inch,Walk in the Woods Table Runner - 54 Inch,"Pine boughs, script and stamps create vintage appeal on the scalloped-edge cotton table runners. Machine wash. Measures 13""W x 54""L. ~",,,,,
BS3005080194,jeeves-black-bear-with-tray,Jeeves Black Bear with Tray,"This charming hand-cast resin black bear, designed by artist Jeff Fleming, helpfully holds coins or jewelry in a faux wood tray. Measures 4Â¼""W x 4Â½""D x 6Â½""H. ~",,,,,
ERPMOP43,bear-and-moose-braided-jute-placemat,Bear & Moose Braided Jute Placemat,Outdoor designs are hand-stenciled on these braided 100% natural jute placemats to add rustic beauty to your dining table.  Sold individually. ~,,,,,
KE13017C,black-bear-lodge-soap-dish,Black Bear Lodge Soap Dish,"Featuring a playful black bear, the resin Black Bear Lodge Soap Dish adds the perfect rustic detail to your bath.  Measures 5""W x 2""H. ~",,,,,
HXWS4060SQ,calhoun-bed-set-queen,Calhoun Bed Set - Queen,"Create western dreams with this bedding featuring bold rust, turquoise and tan stripes accented with brown faux leather, tan microsuede, conchos and fringe. Bed sets include comforter, bedskirt, two shams (twin has one) and striped concho pillow. Dry clean. Dimensions available online. ~ Allow 1 week.",,,,,
2BG50352,lake-lodge-bath-rug,Lake Lodge Bath Rug,"Exclusive - A vintage-inspired heat-transfer print creates a cozy lodge look on this plush nylon cut pile rug in brown, tan, green and beige with non-skid latex backing. Machine wash. Measures 20""W x 33""L. ~",,,,,
2CRJS205Q,embroidered-southwest-sheet-set-queen,Embroidered Southwest Sheet Set - Queen,"Embroidered with galloping horses and southwest geometrics, these cream sheets bring comfort to your western bed. 100% cotton, 200 thread count. Sets include fitted sheet, flat sheet and two pillow cases (twin has one). Machine wash. Flat 92""W x 102""L; Fitted 60""W x 80""L x 13""H",,,,,
2DD25623,pine-bough-toilet-paper-stand,Pine Bough Toilet Paper Stand,"The standing metal Pine Bough Toilet Paper Stand in a brown finish features realistic pinecone details for rustic beauty.  Measures 6Â½""W x 3Â½""D x 30""H. ~",,,,,
2SAWS1003K,paisley-meadows-bed-set-king,Paisley Meadows Bed Set - King,"Faux leather, silver conchos and floral tooled leather bring luxurious appeal to this polyester jacquard bed set. Includes comforter, bedskirt and two shams. Dry clean.Â Comforter is 110""W x 96""L; shams are 21""W x 34""L. Faux leather, silver conchos and floral tooled leather bring luxurious appeal to this polyester jacquard bed set. Includes comforter, bedskirt and two shams. Dry clean.Â Comforter is 110""W x 96""L; shams are 21""W x 34""L. Allow 1 to 2 weeks.",,,,,
YG15850,deer-wood-silhouette-wall-art,Deer Wood Silhouette Wall Art,"Exclusive - A cream bear or stag silhouette contrasts with weathered planks on this wood wall art with a charming vintage look. Measures 11Â¾""W x 1Â½""D x 15Â¾""H each. ~",,,,,
RE345,re345,Antler Fan Pull,A Black Forest Decor Exclusive - Never guess which chain to pull with the wonderfully rustic resin faux Antler Fan Pull.  Measures 2âW x 1âD x 3âH.  ~,,,,,
SIX2590,western-ranch-double-switch-plate,Western Ranch Double Switch Plate,"Exclusive - These hand-painted resin switch covers feature fun horseshoe, star and barbed wire designs. Screws included.  Measures 5Â½""W x 5Â¼""H. ~",,,,,
VVCL3404,vvcl3404,Vintage Boat Motor Lamp,"Ideal for the lake house or avid boater's office, the Vintage Boat Motor Lamp brings a bit of nostalgia into a room.  This 32â tall lamp is finished in Antique Red with Aged Walnut antiqueing, then topped with a 17âW x 9âD x 11 1/2""H burlap shade.  An authentic fishing lure  and bobber finial completes the package. Uses one 3-way 100-watt bulb.  ~ Allow 2 weeks.",,,,,
DS21489,metal-star-and-scroll-wall-hanging,Metal Star & Scroll Wall Hanging,"Exclusive - Bring western style to your wall with elegant scrolls and a classic star on this generously-sized metal wall art in a dark brown finish.  Measures 51""W x 25""H. ~",,,,,
DS21717,bear-paper-towel-holder,Bear Paper Towel Holder,"With a bear and tree design, the black-finished metal Bear Paper Towel Holder adds rustic charm to your kitchen.  Measures 6 5/8""W x 6 5/8""D x 15""H. ~",,,,,
DS52409,cast-iron-rust-pine-tree-knob,Cast Iron Pine Tree Knob,"Exclusive - Bring forest detail to cabinets or drawers with this cast iron hardware. Screws included. Measures 2""W x 1""D x 2 1/8""H. ~",,,,,
LMSW94X6,zapotec-rug-4-x-6,Zapotec Rug - 4 x 6,"Give your family room southwestern flair with the Zapotec Rug - 4 x 6, detailed with intricate geometrics in shades of midnight blue, ivory, gray and deep salmon.
<ul><li>100% New Zealand wool and colorfast Swiss chrome dyes</li>
<li>Hand-knotted</li>
<li> 4'W x 6'L</li>
<li>Vacuum regularly without the beater brush; Spot clean with warm soapy water</li>
<li>Midnight blue, ivory, gray and deep salmon</li>
</ul> ~ Ships from the manufacturer. Allow 1 to 2 weeks.",,,,,
MUMMRCHBH,antler-curtain-tie-backs-set-of-2,Antler Curtain Tie Backs (Set of 2),"Cast from real antlers, the resin Antler Curtain Tie Backs are meticulously finished for authenticity.  All hardware included.  Set of two measure 8Â½""W x 2Â½""D x 10""H each. ~",,,,,
PS5079X6,bear-drawer-pulls-set-of-6,Bear Drawer Pulls (Set of 6),"Add wildlife charm to your drawer faces with the polyresin Bear Drawer Pulls.  Button screws included for installation.  Set of six measure 5""W x 2""D x 2""H each with 3"" centers. ~",,,,,
PS5079X6,bear-drawer-pulls-set-of-6,Bear Drawer Pulls (Set of 6),"Add wildlife charm to your drawer faces with the polyresin Bear Drawer Pulls.  Button screws included for installation.  Set of six measure 5""W x 2""D x 2""H each with 3"" centers. ~",,,,,
CARJB61015,sonoran-sky-bed-set-queen,Sonoran Sky Bed Set - Queen,"A Lone Star Western Decor Exclusive - Inspired by the desert sunset, the woven chenille Sonoran Sky Queen Bed Set in vivid red, orange, turquoise and cream is accented with brown faux leather, beading, fringe, embroidery and genuine turquoise stones.  Bed set includes 92""W x 96""L comforter, 60""W x 80""L x 15""H bedskirt, two 20""W x 27""L standard shams and 14"" x 26"" accent pillow.  Dry clean. ~",,,,,
CARJB6414,rocky-ridge-moose-and-bear-valance,Rocky Ridge Moose & Bear Valance,"Exclusive - Featuring stripes of bears, moose and geometrics in warm burgundy, pine green, black, gold and tan, the poly woven chenille Rocky Ridge Bear & Moose Valance beautifully captures lodge style.  Dry clean.  Measures 54""W x 18""H. ~",,,,,
